,TMIN,TMAX,PRCP,SNOW
1979-11-11,-14.71636274026614,95.71805624074987,60849.5,3964.0
1979-11-12,-20.149557956777997,96.18827008378511,38359.5,3219.5
1979-11-13,-24.64108187134503,101.79164631167562,13313.5,1433.5
1979-11-14,-29.475865431496832,110.9431429965837,14814.5,669.5
1979-11-15,-20.672187043351194,126.15082846003898,12009.5,2076.5
1979-11-16,-13.20757946210269,140.91874084919473,23545.5,1587.0
1979-11-17,-1.1287952987267384,155.58484551250612,34752.5,1177.0
1979-11-18,16.908419497784344,158.00958702064898,25718.5,3263.0
1979-11-19,17.006607929515418,149.85083415112857,20903.5,8998.5
1979-11-20,10.86817738791423,134.94919394235467,52233.0,18243.5
1979-11-21,0.4097560975609756,119.66682998530132,118947.0,13408.0
1979-11-22,-8.669713438735178,106.06589338598224,92775.5,10685.5
1979-11-23,-15.347740667976424,98.93857493857494,102763.0,5857.0
1979-11-24,-10.818986719134283,102.59995076317085,77165.0,6253.5
1979-11-25,-1.2957227138643068,106.59390363815143,76954.0,7948.0
1979-11-26,-2.434931506849315,110.9613124387855,153168.0,11618.5
1979-11-27,-22.239776046738072,100.664306640625,33644.0,5083.5
1979-11-28,-42.8244888023369,78.46165119687348,23563.0,5290.0
1979-11-29,-68.90672187043351,44.13898387884709,8608.5,5758.5
1979-11-30,-80.89343065693431,37.42578125,6038.0,4986.5
1979-12-01,-78.11758941695247,48.044341009309164,11742.0,8093.0
1979-12-02,-72.1119293078056,62.99436550710436,32124.0,7428.5
1979-12-03,-46.659356725146196,84.78035104826914,17935.5,2259.5
1979-12-04,-31.300632911392405,117.98684851436921,22318.5,911.5
1979-12-05,-13.049756097560975,128.83690882496344,11003.5,1832.5
1979-12-06,-10.297165200391007,119.64306569343066,36104.5,1948.0
1979-12-07,-12.919716935090287,110.35724743777452,43555.0,6737.0
1979-12-08,-32.583456062837506,101.2497553816047,8133.5,3029.5
1979-12-09,-30.827611574301127,107.46377875673029,7918.5,3100.5
1979-12-10,-20.101901511457825,128.6549707602339,13438.5,5617.5
1979-12-11,-34.927423283000486,116.80214424951266,6006.5,3783.0
1979-12-12,-49.11135477582846,90.0752320468979,48891.0,2728.5
1979-12-13,-46.673499267935576,72.10029282576866,115790.0,3867.0
1979-12-14,-49.24294747081712,75.89146341463415,47391.5,5517.5
1979-12-15,-62.04117647058823,83.74680746561886,18987.5,5085.5
1979-12-16,-86.82923832923834,62.4031465093412,16612.0,5712.5
1979-12-17,-97.266731802638,56.87414800389484,25321.5,5251.0
1979-12-18,-70.46806435884935,73.45173086299366,22189.0,3494.0
1979-12-19,-49.0272506082725,96.4422514619883,17516.0,4577.5
1979-12-20,-34.46928327645051,102.72048780487805,14837.5,3186.0
1979-12-21,-16.693391642371235,101.14990281827016,28691.0,4889.5
1979-12-22,-4.392979872361316,92.08239055582882,50642.0,10642.0
1979-12-23,-1.9730997038499507,87.40325765054294,71783.5,7538.0
1979-12-24,-4.982178217821782,89.37251984126983,161928.0,10740.5
1979-12-25,-14.679480778831753,92.57707707707708,106806.0,7366.0
1979-12-26,-22.377017114914427,84.20398622047244,25630.5,5691.5
1979-12-27,-28.462609970674485,73.5019579050416,16830.5,12284.0
1979-12-28,-37.43258426966292,64.499267578125,28399.5,10069.5
1979-12-29,-41.72883015173764,58.686791522917694,28990.5,5424.0
1979-12-30,-41.62290640394089,58.461177052423345,31037.5,1585.5
1979-12-31,-44.70530451866405,59.33177799607073,26599.5,1434.0
1980-01-01,-41.8110667996012,61.36743371685843,16211.5,2398.5
1980-01-02,-45.64418832761157,56.465466206216085,7619.0,4205.0
1980-01-03,-55.937162493863525,45.527120315581854,17174.5,4575.0
1980-01-04,-56.098332515939184,39.79758382642998,34052.0,8985.5
1980-01-05,-55.8769801980198,40.810387673956264,40168.0,24512.0
1980-01-06,-78.40764647467726,45.38331678252234,24639.5,27360.0
1980-01-07,-93.97096456692914,32.248641975308644,24884.5,18253.5
1980-01-08,-87.49730259931339,7.8533333333333335,32379.5,16126.0
1980-01-09,-87.7220314033366,10.13849186791523,60790.5,16681.5
1980-01-10,-70.10541871921183,50.369896704377766,57279.5,24360.0
1980-01-11,-58.97786522380718,75.96817957572767,126128.0,11645.0
1980-01-12,-57.79131513647643,77.4065606361829,127318.0,12327.0
1980-01-13,-22.9400396432111,87.13880597014925,65267.5,6341.0
1980-01-14,-11.679941002949853,101.14755313890262,78606.5,5833.0
1980-01-15,2.4174447174447176,101.42330383480827,43091.0,7266.5
1980-01-16,-0.5220696419813634,95.83783120706575,63773.0,4618.0
1980-01-17,-7.042198233562316,93.7059833251594,59397.5,6788.5
1980-01-18,-11.676614481409002,81.41002949852508,72842.0,12196.5
1980-01-19,-34.85179714426391,67.29249011857708,53795.5,14141.5
1980-01-20,-46.64352535696701,62.39179841897233,33650.0,5971.5
1980-01-21,-43.471253071253074,61.38883423512051,43793.5,2433.5
1980-01-22,-43.13647520864016,56.817800788954635,79789.5,6222.5
1980-01-23,-66.72584600294262,53.816306483300586,69507.0,7280.0
1980-01-24,-62.513028515240904,70.03077301821763,10985.0,12321.0
1980-01-25,-63.355561023622045,68.90980778708723,12491.0,12800.5
1980-01-26,-82.35079051383399,27.239624505928855,27484.5,12223.5
1980-01-27,-94.73432098765431,-3.498267326732673,26087.5,8693.5
1980-01-28,-102.74190382728165,-15.450888450148074,13211.5,11932.5
1980-01-29,-111.1404025527737,-16.019950738916258,40153.5,19926.5
1980-01-30,-112.75269872423945,-10.453471196454949,35905.0,23277.0
1980-01-31,-124.42800788954635,-3.8027681660899653,45210.5,14847.0
1980-02-01,-120.02285012285012,1.9021685559388861,18201.0,6058.0
1980-02-02,-94.31237672583826,22.86437747035573,18367.0,2651.0
1980-02-03,-75.83538385826772,39.63090551181102,19355.5,3080.0
1980-02-04,-65.97888015717092,52.14296223639039,12722.0,8206.5
1980-02-05,-59.62133072407045,57.50538951494366,21486.5,18769.0
1980-02-06,-56.61985294117647,54.635518590998046,36633.5,17111.5
1980-02-07,-59.56795878312071,46.2232890201871,22056.5,17885.0
1980-02-08,-76.90171149144254,35.37481590574374,61555.0,38987.0
1980-02-09,-86.70800395256917,30.451333992094863,78315.0,11930.5
1980-02-10,-89.71845620979713,30.673999011369254,44752.5,9901.5
1980-02-11,-91.75685602350637,32.57594316511514,4202.0,3431.0
1980-02-12,-94.48333333333333,38.643486777668954,5941.5,4631.5
1980-02-13,-76.54838709677419,49.074055909759686,12983.5,7705.5
1980-02-14,-56.881907090464544,55.18740813326801,42725.0,10466.0
1980-02-15,-42.694811551639745,54.553264604811,68056.5,17862.0
1980-02-16,-73.60261470152935,43.46233382570163,83924.0,22033.5
1980-02-17,-95.56151185770752,24.462605250123822,58678.0,8371.5
1980-02-18,-68.30024691358025,54.49331352154532,59502.0,4051.5
1980-02-19,-22.965127701375245,91.53246433841613,57536.0,6552.5
1980-02-20,1.6229146221786064,105.7481590574374,54001.0,10153.0
1980-02-21,10.179921453117329,110.28085210577865,47432.5,9469.0
1980-02-22,6.883954857703631,110.61917606669937,55997.0,12298.0
1980-02-23,-2.479516288252715,111.02026693030153,22626.5,7776.5
1980-02-24,-13.160079051383399,102.86199207135778,15304.5,5283.0
1980-02-25,-43.604525332021645,90.97295968534907,18328.5,8495.0
1980-02-26,-63.062254901960785,85.70595472440945,25487.5,8285.5
1980-02-27,-42.38280098280098,102.48186274509804,19160.5,5616.0
1980-02-28,-32.23235294117647,109.22535556645414,33615.0,13849.5
1980-02-29,-68.0551996057171,75.83745059288538,13559.0,10730.5
1980-03-01,-103.75888450148075,33.82929242949035,45416.0,20284.0
1980-03-02,-103.87376482213439,29.02972027972028,36785.5,20435.0
1980-03-03,-76.54914004914005,57.83120078740158,31725.5,11099.5
1980-03-04,-58.163814180929094,75.31053921568628,28877.0,17405.5
1980-03-05,-52.122484045164455,71.6654411764706,69431.0,14048.0
1980-03-06,-51.783684468397844,80.91129032258064,40448.0,11023.5
1980-03-07,-32.55408712677435,100.44354838709677,32639.5,9800.5
1980-03-08,-9.328155818540434,114.942828979793,105377.0,10581.0
1980-03-09,-11.763092885375494,123.67660098522167,27880.0,4339.0
1980-03-10,-16.734673859735164,129.3125613346418,21359.5,3889.0
1980-03-11,-21.37359137677609,113.11577918905715,40063.0,5115.0
1980-03-12,-22.627815866797256,80.05941320293398,83559.5,14860.5
1980-03-13,-26.497796278158667,88.30195599022005,110135.0,21922.0
1980-03-14,-24.587689301416706,110.27848410757946,65186.5,24945.5
1980-03-15,-13.655539070227498,129.14373767258382,18073.5,8621.0
1980-03-16,-6.013333333333334,131.4089338598223,31480.5,5943.5
1980-03-17,-11.697245450073783,123.65802348336595,143773.5,3071.5
1980-03-18,-17.83953033268102,128.82308443142998,121204.0,4956.0
1980-03-19,-2.792217327459618,135.23829268292684,17426.5,2111.0
1980-03-20,14.199755501222494,144.77618119824646,57696.0,1522.5
1980-03-21,1.7257435397367138,136.031982421875,143271.5,5362.5
1980-03-22,-6.509135802469136,123.98496055226825,47975.0,11015.5
1980-03-23,-3.173570019723866,122.04650590551181,25900.0,9785.0
1980-03-24,-3.0100146555935514,112.93832599118943,106422.5,12688.5
1980-03-25,-4.081831466147102,105.20981924767953,49650.5,8797.5
1980-03-26,-2.9756216479765967,102.5592972181552,32316.5,6699.0
1980-03-27,5.994623655913978,113.3918257464513,57823.5,8630.5
1980-03-28,13.467647058823529,121.03999018645732,178288.0,18375.0
1980-03-29,18.88203356367226,127.54320987654322,109013.0,9463.0
1980-03-30,15.599261083743842,127.4987714987715,137808.5,9817.0
1980-03-31,10.569567354965585,125.10400197628458,51200.0,11437.0
1980-04-01,7.930589381393084,128.84326171875,37455.5,10672.5
1980-04-02,16.619766309639726,138.14337877312562,48073.5,11929.5
1980-04-03,20.713385063045585,145.66617933723197,77392.5,9527.0
1980-04-04,20.939386562804284,156.62414800389485,56847.5,3429.0
1980-04-05,17.757093933463796,163.90911317981383,34342.0,2056.5
1980-04-06,29.577509842519685,171.439468503937,24415.0,2637.0
1980-04-07,39.281356759394825,171.60851581508516,34841.5,4204.5
1980-04-08,38.55504140282513,168.46630859375,84867.0,2375.5
1980-04-09,29.20063076176613,162.565712900097,106651.5,4923.5
1980-04-10,22.34150485436893,165.5992718446602,48588.0,2510.5
1980-04-11,23.895133819951337,166.1122448979592,27870.5,4269.5
1980-04-12,19.30411361410382,156.17652811735942,117308.0,4557.5
1980-04-13,15.0119804400978,144.68587542913193,117668.5,793.0
1980-04-14,13.368780487804878,153.6161369193154,129585.0,7458.5
1980-04-15,17.50705596107056,168.4660975609756,45868.5,4532.0
1980-04-16,20.72992700729927,182.55644768856448,11483.0,774.0
1980-04-17,26.627308066083575,199.5104267701261,9453.0,96.0
1980-04-18,39.222627737226276,216.00486618004865,15642.5,13
1980-04-19,51.04538799414348,234.17938745746233,17561.5,77
1980-04-20,64.00317693059628,250.74756097560976,19543.0,150
1980-04-21,75.23302393746947,252.3842412451362,20003.0,676.0
1980-04-22,75.87828627069133,244.7108081791626,11274.5,693.5
1980-04-23,69.1456003889159,229.67624148003895,18415.0,697.5
1980-04-24,57.72219524040796,205.2078678970374,41467.0,4525.0
1980-04-25,50.499756335282655,192.09600389863547,56609.5,2068.5
1980-04-26,56.53091265947007,188.46813725490196,78144.5,90.0
1980-04-27,59.47204512015694,196.2650809220206,37322.0,155
1980-04-28,56.9625304136253,206.60530155642024,39274.5,0
1980-04-29,60.94293346284604,207.31456310679613,48431.0,114
1980-04-30,68.50536323744515,202.3370786516854,45774.5,535.5
1980-05-01,72.55058651026393,208.5248780487805,38978.5,1232.0
1980-05-02,74.26197458455523,225.27986348122866,26550.0,96.0
1980-05-03,76.52160039273441,240.35157016683021,19907.5,30
1980-05-04,80.17994100294985,252.30577299412917,11694.5,5
1980-05-05,88.74548119198828,257.4507557289127,8748.0,0
1980-05-06,84.77112848070347,247.73951219512196,19676.5,0
1980-05-07,71.73636806231742,221.03024390243903,35799.5,27.5
1980-05-08,60.159268292682924,197.58744504152418,52059.0,117.0
1980-05-09,51.259521484375,192.80467608377984,46799.0,431.5
1980-05-10,65.05879470847624,204.3536047081903,44101.5,2050.0
1980-05-11,76.10039467192895,210.68226359627633,34835.0,2481.5
1980-05-12,86.02229299363057,214.50658215504632,47971.0,2063.5
1980-05-13,86.90664711632454,217.4591439688716,77478.0,153.0
1980-05-14,77.79926650366748,211.57504873294346,49902.5,38
1980-05-15,72.52833414753297,202.79824132877383,91566.5,227.0
1980-05-16,77.66225490196078,205.7394916911046,173006.5,337.0
1980-05-17,89.69877450980393,209.44721407624633,137049.5,427.5
1980-05-18,97.36661735700197,227.3242245199409,111127.0,80
1980-05-19,103.87493869543894,242.83544921875,61125.5,25
1980-05-20,107.69985322896282,252.70634146341465,68216.5,0
1980-05-21,109.49975609756098,262.78300048709207,65896.0,0
1980-05-22,112.96611409068747,263.57365853658536,49774.5,0
1980-05-23,113.44352078239609,253.363037109375,68541.5,610.5
1980-05-24,116.2766323024055,246.9671084928817,49174.5,991.5
1980-05-25,114.00122910521141,247.57009803921568,58099.0,1288.0
1980-05-26,105.45972495088408,247.114313629702,38267.0,1203.5
1980-05-27,100.14665690580772,253.06310916179336,32786.0,89
1980-05-28,111.1316301703163,258.3374695863747,32226.0,0
1980-05-29,118.37542662116041,261.2442710872745,50237.5,67
1980-05-30,119.9484107579462,256.18899755501224,80300.5,56
1980-05-31,123.76158445440957,252.73381474103584,52918.5,0
1980-06-01,124.50788954635108,251.79458128078818,82104.5,0
1980-06-02,124.70215369554576,250.72279160566129,84172.0,78.0
1980-06-03,126.98288508557457,260.8224070450098,52630.0,150.5
1980-06-04,129.1670749632533,264.9,41219.5,69.5
1980-06-05,125.73582600195503,266.863525390625,39727.0,8
1980-06-06,132.2454634624816,270.6531112199902,55673.0,0
1980-06-07,136.09330379123585,273.12487708947884,58429.0,76
1980-06-08,120.22783251231527,268.8305459911461,47136.5,0
1980-06-09,106.07920549288868,257.4421000981354,26773.5,17
1980-06-10,104.30535100638194,259.46153846153845,26915.5,0
1980-06-11,108.46112204724409,267.85626535626534,21559.0,0
1980-06-12,116.72323182711199,271.33341511285573,26078.0,52
1980-06-13,121.01153091265947,276.4017156862745,35726.0,0
1980-06-14,128.20734714003945,284.8744460856721,35631.0,0
1980-06-15,132.37740978744438,283.2665677546983,50557.5,0
1980-06-16,124.45757724374694,274.64825724104077,53105.0,0
1980-06-17,122.05367647058823,274.49607458292445,36530.5,0
1980-06-18,131.3271119842829,282.3447937131631,41252.5,179.5
1980-06-19,130.88301517376408,281.015188633023,56644.0,0
1980-06-20,125.04742014742014,278.5913107511046,73825.0,0
1980-06-21,131.57703703703703,280.8578117299162,41994.0,0
1980-06-22,135.77042322834646,292.16642048252095,39856.0,0
1980-06-23,146.39401373895976,298.3815595880333,50637.5,13
1980-06-24,152.20083170254404,300.5713585090731,71634.0,0
1980-06-25,158.85442110405472,305.3891336270191,58683.0,0
1980-06-26,161.9990205680705,312.08883994126285,44414.0,0
1980-06-27,160.00196463654223,310.67435017165275,29487.0,0
1980-06-28,153.38787580088714,311.5167240531235,33676.0,0
1980-06-29,154.73008849557522,309.63643067846607,49417.0,0
1980-06-30,155.20476892822026,303.55634842519686,51517.0,0
1980-07-01,155.2725258493353,303.1193405511811,21786.0,0
1980-07-02,158.72635467980297,305.0941957697983,32737.5,0
1980-07-03,160.03938946331857,304.67576204523107,63515.0,0
1980-07-04,164.02722772277227,309.48864197530867,36480.5,0
1980-07-05,163.44139465875372,316.02000988142294,41442.5,0
1980-07-06,163.99604547701435,317.12919960474306,30760.0,0
1980-07-07,163.8583701521846,318.460235640648,20994.5,0
1980-07-08,169.06412776412776,318.65139637432634,32957.0,0
1980-07-09,170.36100196463653,322.97129538763494,43496.5,0
1980-07-10,174.70422189494354,330.7256007846984,38161.5,0
1980-07-11,175.16846758349706,332.1889705882353,27936.0,0
1980-07-12,173.37302371541503,328.83341559723596,20110.0,0
1980-07-13,170.13463438735178,323.23681616559884,26602.5,0
1980-07-14,172.42962598425197,325.68233267716533,18599.0,0
1980-07-15,175.0103346456693,329.60152409046214,19133.5,0
1980-07-16,175.1727272727273,337.3929798723613,35261.5,0
1980-07-17,172.344700686948,336.5478175576263,27450.0,0
1980-07-18,166.06960784313725,328.4968152866242,41867.0,0
1980-07-19,171.97729516288254,326.3250369640217,23225.5,0
1980-07-20,175.23517786561266,324.93131462333827,48249.5,0
1980-07-21,171.5976389572061,322.98353808353806,58421.0,0
1980-07-22,166.8805787150564,318.48946594806466,93479.0,0
1980-07-23,164.20657507360158,314.21033300685605,80818.5,0
1980-07-24,158.6812836844684,315.37138657520825,32038.5,0
1980-07-25,158.3536945812808,314.86935166994107,38478.0,0
1980-07-26,158.63649778652237,313.482741617357,44698.0,0
1980-07-27,160.70192307692307,315.75900345337936,57686.5,0
1980-07-28,163.6144963144963,320.6916461916462,70668.5,0
1980-07-29,167.71340864440077,324.9128192534381,50656.0,0
1980-07-30,167.93987185805815,327.970718503937,31150.0,0
1980-07-31,169.63229475766568,330.3690064260999,10120.0,0
1980-08-01,172.86653581943082,334.2752450980392,17820.5,0
1980-08-02,173.13683431952663,327.246062992126,37766.5,0
1980-08-03,168.2337951509154,317.7092391304348,47506.0,5
1980-08-04,157.7042772861357,307.3664047151277,44065.0,0
1980-08-05,157.29695929377147,311.31537708129287,58997.0,0
1980-08-06,165.54315841098577,319.8352105778648,48326.5,0
1980-08-07,173.7007854688267,324.7010763209393,40485.0,0
1980-08-08,174.47989210397253,325.310936733693,48247.5,0
1980-08-09,171.70285573609058,321.4990171990172,50447.5,0
1980-08-10,166.66896891958558,317.30661075481004,82536.5,0
1980-08-11,161.48453608247422,311.72671568627453,94579.5,0
1980-08-12,161.4388506876228,305.723148602256,61710.5,0
1980-08-13,160.23636363636365,301.26707616707614,46169.0,0
1980-08-14,160.1524300441826,294.98674521354934,63406.0,0
1980-08-15,160.94583948793698,283.8413674372848,107347.5,0
1980-08-16,152.82550667325754,279.11064563824544,121647.5,0
1980-08-17,147.13638601674052,282.7064627528367,71821.5,0
1980-08-18,154.38705708661416,292.5333988212181,55140.0,0
1980-08-19,160.70632973503436,293.80049019607844,60336.0,0
1980-08-20,158.5299313052012,297.9375,59399.0,0
1980-08-21,146.92916871618297,297.0654411764706,49657.5,0
1980-08-22,143.08066896212495,295.86555446516195,27884.0,0
1980-08-23,145.7310157790927,297.0445374015748,22956.5,0
1980-08-24,148.71918145956607,303.13293943870013,22211.0,0
1980-08-25,147.01812836844684,302.61527165932455,19996.5,0
1980-08-26,139.54578844270324,295.12389813907936,32231.5,0
1980-08-27,140.70720941638058,289.52598039215684,30539.0,0
1980-08-28,140.91425061425062,289.69494850416874,17542.0,5
1980-08-29,145.70004921259843,292.5306974459725,32803.0,5
1980-08-30,144.4997532082922,287.93568260226715,46188.5,10
1980-08-31,144.89801488833746,279.83953373015873,69908.5,0
1980-09-01,142.98611799702527,282.31847449232293,71466.0,44
1980-09-02,142.12475393700788,290.4439528023599,62073.0,414
1980-09-03,139.65648102513555,292.16305951795374,50952.0,284
1980-09-04,132.7924249877029,294.4521354933726,50817.5,29
1980-09-05,137.81338891613535,301.0668789808917,29257.0,0
1980-09-06,145.55361534677817,306.39385749385747,39762.0,0
1980-09-07,150.89511352418558,299.9852362204724,52492.5,0
1980-09-08,145.86120647376165,291.217199017199,45268.0,0
1980-09-09,129.13710073710072,281.099116781158,77386.5,0
1980-09-10,121.83855952964234,265.04621026894864,60079.0,0
1980-09-11,121.1820412168793,267.04434100930916,35046.0,0
1980-09-12,128.87376968503938,271.86812377210214,55483.5,0
1980-09-13,132.6947186574531,270.02291769344504,56869.0,0
1980-09-14,133.2097971301336,266.54881656804736,41382.5,0
1980-09-15,127.38216560509554,267.3390410958904,24572.5,76
1980-09-16,111.819804400978,262.7796278158668,31317.5,442.0
1980-09-17,101.4273441335297,260.47669283611384,88852.0,0
1980-09-18,109.64901960784314,256.17377450980393,55746.0,5
1980-09-19,117.22432432432433,261.83995098039213,29644.0,0
1980-09-20,125.40251727541954,266.1572978303748,42959.0,5
1980-09-21,129.44072420634922,266.3128408527516,49140.0,25.5
1980-09-22,122.21979371316307,263.0051445369917,35798.0,122
1980-09-23,100.79980324643384,249.22233152975897,51739.5,87
1980-09-24,93.1960687960688,238.84503929273083,31458.0,0
1980-09-25,95.42251103482099,234.19056974459724,74006.5,38
1980-09-26,86.3320235756385,230.69714847590953,83582.0,14.5
1980-09-27,81.90029615004936,227.83605341246292,59850.5,103
1980-09-28,88.99181953396133,227.88814484126985,104286.0,20
1980-09-29,97.57188420019627,237.81084396467125,101977.0,0
1980-09-30,102.88436883629191,254.39345472440945,83753.5,25
1980-10-01,101.18146150073565,255.435847208619,34757.5,13
1980-10-02,85.2057240704501,241.91087169441724,18250.0,27
1980-10-03,63.5125061304561,226.35847208619,24535.5,56
1980-10-04,58.12117472852912,222.5347290640394,24035.5,89.5
1980-10-05,57.61316568047337,227.4272011805214,10506.0,91
1980-10-06,60.6158357771261,235.5857352222765,11643.5,44
1980-10-07,65.44852941176471,249.24987787005372,9897.5,256
1980-10-08,72.4645129711209,263.0158846529814,5785.0,355
1980-10-09,71.65107737512243,257.99756216479767,5832.5,338
1980-10-10,63.7479217603912,239.05214424951268,3374.0,608
1980-10-11,54.983783783783785,220.7420460107685,14858.5,157
1980-10-12,43.56837186424004,200.99310004928537,27988.0,137.5
1980-10-13,41.8220631786772,189.17391304347825,20338.0,318.5
1980-10-14,44.241049534085334,186.81647116324535,32193.0,1043.0
1980-10-15,57.45078354554359,181.739990234375,68341.0,7066.5
1980-10-16,61.56635651322233,178.27685546875,114021.5,7702.0
1980-10-17,61.78077488965179,184.4036203522505,94267.0,3539.5
1980-10-18,57.34066205533597,182.34056185312963,93822.5,699.0
1980-10-19,47.70103857566765,183.77876543209877,58586.5,64
1980-10-20,38.38674168297456,185.75647921760392,12426.5,190.5
1980-10-21,36.43896484375,186.04259980525802,10482.0,296.5
1980-10-22,31.247314453125,182.2181240840254,18018.0,2776.5
1980-10-23,29.139813907933398,170.43952007835455,25287.5,2960.5
1980-10-24,16.98332515939186,157.34449877750612,59019.0,400.5
1980-10-25,7.842105263157895,139.6899014778325,98090.0,465.0
1980-10-26,4.051528599605523,125.2641975308642,65906.5,3315.0
1980-10-27,13.467172954434101,118.50221130221131,82219.5,9369.5
1980-10-28,3.765296133137543,120.29745596868885,111426.5,4297.0
1980-10-29,-7.050294406280667,121.95937347038668,15862.0,490.5
1980-10-30,-3.433855952964233,141.7715897939156,21872.5,66
1980-10-31,5.582962962962963,166.11883629191323,9065.5,87
1980-11-01,13.373015873015873,174.76251859196827,12264.5,236.0
1980-11-02,17.283870967741937,176.3075024679171,9723.0,212.5
1980-11-03,32.258814887365325,182.11249389946315,8456.5,33
1980-11-04,37.97209985315712,186.26949317738791,25319.0,157
1980-11-05,23.75954011741683,184.0165934602245,11491.0,81.5
1980-11-06,23.256876227897838,189.88251099169517,15610.0,187.5
1980-11-07,46.62831207065751,199.30478282088825,45262.0,633.0
1980-11-08,49.75124378109453,197.1356895699456,37173.5,1091.5
1980-11-09,38.24429563492063,186.22172839506172,17545.5,437.5
1980-11-10,21.409224730127576,166.02850122850123,16564.0,1214.5
1980-11-11,18.54655172413793,139.16247534516765,13396.0,1832.5
1980-11-12,13.37352652259332,132.8375,23716.5,6591.0
1980-11-13,5.218520333170015,131.81167562286274,20308.5,8711.5
1980-11-14,-0.4583741429970617,114.7573385518591,40540.0,4378.5
1980-11-15,-4.952923686818632,89.81973293768546,59680.0,1455.5
1980-11-16,-19.320899209486164,74.5773042616452,50969.5,6462.0
1980-11-17,-29.570136852394917,66.8934184675835,97738.5,8812.5
1980-11-18,-36.90088105726872,74.92424242424242,82509.5,19565.0
1980-11-19,-44.6616927592955,88.28180039138944,8852.5,2183.5
1980-11-20,-40.71574841540712,96.267691556857,6723.0,1818.0
1980-11-21,-34.323716381418095,107.40609756097561,27337.5,617.5
1980-11-22,-17.26579466929911,110.04413214990139,33381.0,1982.5
1980-11-23,-10.35548418972332,94.78965517241379,57374.5,2370.5
1980-11-24,-14.925208435507601,79.79489695780177,82189.5,8083.5
1980-11-25,-33.88363547280745,71.70039196472318,55400.0,7855.0
1980-11-26,-44.44950980392157,69.79537629119528,43992.5,3212.0
1980-11-27,-36.60129417620707,72.04593110334498,85001.5,13780.5
1980-11-28,-27.406065088757398,88.37961595273265,39220.5,7026.5
1980-11-29,-18.603465346534655,104.65180782565626,29342.0,6506.0
1980-11-30,-9.939446366782008,119.6566056407719,17841.5,6124.0
1980-12-01,-23.150440313111545,113.05169034786869,15931.5,13072.5
1980-12-02,-48.89005876591577,90.47627201565558,66844.5,21978.5
1980-12-03,-48.44936399217221,84.9654750244858,76399.0,9325.5
1980-12-04,-32.41462217860648,90.48383145516904,49034.5,5864.0
1980-12-05,-16.085095917363503,97.49338235294118,18800.0,8500.5
1980-12-06,-9.730731225296443,92.91291439881248,15054.5,6910.0
1980-12-07,-9.469306930693069,84.66336142786317,48946.5,7433.5
1980-12-08,-29.58835046500245,86.98258950465915,117635.5,4423.0
1980-12-09,-38.484084231145935,75.61287952987267,84577.0,5681.0
1980-12-10,-51.60588235294118,58.84324324324324,48200.5,5119.5
1980-12-11,-60.518664047151276,67.02601865488464,9573.5,4344.0
1980-12-12,-46.14552605703048,96.45530451866405,4273.5,3343.0
1980-12-13,-45.4112426035503,100.9849827671098,9333.5,4263.5
1980-12-14,-48.54471343873518,85.88668975754577,10087.0,3743.5
1980-12-15,-38.40848544647262,94.71015203531142,11573.5,3286.5
1980-12-16,-17.112776412776412,99.94166666666666,18412.5,10938.5
1980-12-17,-31.591042584434653,104.77519569471625,8639.0,5347.0
1980-12-18,-50.129711209006366,96.47161037689672,3221.5,4283.0
1980-12-19,-76.63799019607843,55.67934249263984,5752.0,6971.5
1980-12-20,-100.23303615651312,6.954681274900398,7596.0,3203.0
1980-12-21,-91.68324216807558,11.124502982107355,21926.0,4877.0
1980-12-22,-65.19426594167079,42.56554953178906,31039.5,7962.5
1980-12-23,-47.710358370152186,61.318897637795274,25792.5,8656.0
1980-12-24,-72.94565217391305,54.417038137691925,43069.0,17394.0
1980-12-25,-108.29540867810293,42.00226586102719,52691.5,10402.5
1980-12-26,-73.05594405594405,49.17704671019588,26490.0,2404.5
1980-12-27,-48.05191256830601,79.5366699702676,15621.5,913.0
1980-12-28,-32.92804154302671,95.94601287766221,15218.0,1472.5
1980-12-29,-23.17466927976482,100.22303921568627,18380.5,4497.5
1980-12-30,-20.44686581782566,100.77448579823702,23445.5,4117.5
1980-12-31,-26.52719255267026,95.3275269872424,11737.0,6984.0
1981-01-01,-34.61031234506693,87.49455984174085,9630.0,6388.0
1981-01-02,-54.621873467385974,79.08602941176471,9149.0,9667.5
1981-01-03,-75.36220472440945,63.51207491375062,7217.5,5295.0
1981-01-04,-89.16469719350074,40.664940828402365,7776.5,4032.5
1981-01-05,-85.1064453125,39.52841744243018,3356.5,2311.5
1981-01-06,-63.542174549000485,53.281813749390544,19820.0,7986.0
1981-01-07,-69.86593673965936,54.84912536443149,56165.0,21598.0
1981-01-08,-85.712967459932,41.28536703937773,6651.0,3675.5
1981-01-09,-84.13642996108949,37.454987834549875,9408.5,1529.5
1981-01-10,-89.2491434165443,32.955882352941174,6748.0,3676.5
1981-01-11,-97.45710784313725,22.423454367026498,6972.5,3113.0
1981-01-12,-102.98661148977605,36.13224549439844,10071.5,1491.5
1981-01-13,-82.70666991236611,53.58438715953307,7519.5,1794.5
1981-01-14,-64.90497076023392,66.10413625304136,7659.5,2184.5
1981-01-15,-64.20418084589208,61.0187074829932,7341.0,5009.5
1981-01-16,-77.16000974184121,41.42996583699365,12634.0,10658.5
